config_hash,log_prime_sse,sse_null_phase_scramble,sse_null_target_shuffle,pcs,pli,ic,c4_contrast,ablated_c4_contrast,j_info_mean,grad_phase_var,max_amp_peak,clamp_fraction_mean,omega_sat_mean
044729a25fffe72f7be8396abccf4e70f77104787ce2bd4571a240ab8b98ebd1,1.93206023881937,8.14696079149063,1.25258540035888,0.00171140988823026,1.0,1.0,3.46056037006188e+17,1.75921600636479e+15,26097630.0,498.703277587891,12507.8046875,0.999998390674591,0.0
ba556d94ced91ea6e7f8a73c62d9f6b21458c21bc5d553a32e031d8ad66d1156,4.02211338486908,6.94893168062256,4.19830796609089,0.0196539498865604,1.88748621940613,1.0,517882.199762843,231394921.221635,129.175918579102,5999.11279296875,2.48530769348145,0.0,0.0
b43c8ffc3e47e2360c44afa1fab1a32bfacd1b0f64b143349b68b52af3aafa36,4.7087608500882,6.73975873850869,4.83089366658957,0.00117367226630449,1.0,1.0,4.45629098303868e+17,1.75921600636479e+15,26486588.0,173.25471496582,114.053642272949,1.0,0.0
57f6041fe49cc1c04079187f9df5bc44d2900d5641f838c9374686e1e861edfd,4.85940759456183,7.63234294200692,4.60227471743383,0.00307684578001499,1.0,1.0,4.46473076210292e+17,1.75921600636479e+15,26528972.0,172.949279785156,112.842834472656,1.0,0.0
20c3be239be61a7102d8402fc45a322cd1267e2cae79f46fa12208c12ae81c7d,5.00084899066777,7.02793037682978,5.38049896810494,0.0,14.6209049224854,1.0,42089402778735.9,10496707494467.8,583.392517089844,338.655609130859,105078.4140625,0.993355691432953,0.993355453014374
1ac244c99476ae74bd3f547204860b7f0af57819dd44a449312beec16607cbfd,5.00084899066777,7.25305187130589,5.1435796935552,0.0,14.6209049224854,1.0,42089402778735.9,10496707494467.8,583.392517089844,338.655609130859,105078.4140625,0.993355691432953,0.993355453014374
f756b30cbe0b46cbebd769637e18d7381c1c650309ececb975bc34293eeef3e1,5.00084899066777,8.1775086788899,6.2841095153013,0.0,14.33083152771,1.0,45137099241088.5,10871944738824.1,571.700500488281,327.618896484375,104088.6875,0.993355691432953,0.993355453014374
1fb44b74d1721c9a91a39ca1646dc6c2ff57f53be7696181add18f6d0697cbdb,5.05548693044239,8.30192097208466,6.58834443413224,0.0,14.7893085479736,1.0,39267222109859.1,10279372010438.9,569.084106445313,349.854064941406,105078.375,0.993355691432953,0.993355453014374
97fa21b61a31edea6875c126b86f1ad1d4bcfc70b6ad7ffdc04e823f0178ae97,5.05548693044239,5.32212328118856,5.31121366148717,0.0,16.5638694763184,2.48339438341802e-14,40103371820919.7,8435402462613.25,537.335327148438,320.416900634766,105078.7578125,0.993355691432953,0.993355453014374
9d8c0d76f2fd1a667bf1b951c961b7743003956fe48dbd12b6ef793d27a4e97b,5.05548693044239,7.3630372138689,6.58834443413224,0.0,16.2597217559814,1.0,32248978499470.9,8712670706678.29,548.175537109375,440.205780029297,105078.625,0.993355691432953,0.993355453014374
d96685ddb74d4c643419409972058fe7deabbe2d3e72bf7cf9666d514fda45e4,5.05548693044239,6.76865533647351,5.31121366148717,0.0,14.7086715698242,1.0,38240430510312.5,10384282019310.7,578.752075195313,341.779510498047,105078.421875,0.993355691432953,0.993355453014374
3c2f027cde1ae20dd1483e66b6aa88355280514a09a7e11aee897d7e54345f61,5.05548693044239,6.89459775445098,6.49682103494436,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
6a21144f9a4cbd3bc16d2fbaa640d6a50b7e9bd67d2990194fcbbc6b44cee979,5.05548693044239,5.19432251611349,5.67183402624727,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
5b7e1a14aea3919cb316a61e0f132438a409fa973af7be00ab293230beec741b,5.05548693044239,6.65784030068001,5.93481458276816,0.0,15.7227630615234,1.0,37072625858682.8,9225428462152.72,553.027893066406,335.040710449219,105081.5546875,0.993355691432953,0.993355453014374
ab905b7e206fcfe062eea7e4df4ab4a6d9d83a34f052b2786adc024de8086483,5.05548693044239,6.02859654027711,6.49682103494436,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
1850c7318b6811bd32367cb3ec36804d76f4d685d08a868410cd6f345f539216,5.05548693044239,7.76950925336735,5.00103639683086,0.0,15.1710186004639,1.0,40263196496216.1,9826751824220.52,560.341735839844,323.022918701172,105083.1015625,0.993355691432953,0.993355453014374
5734e20ad195378cac81f1ec20646618ce907dfbd918eb1dcb92aacdd4b81a03,5.05548693044239,8.01476297778463,5.36453777810265,0.0,15.8238668441772,2.37086351527645e-14,41027006337063.7,9121348764699.71,551.542175292969,341.628356933594,105079.4609375,0.993355691432953,0.993355453014374
8a7c9e166422f47a42e4a87a20451564d8ca3304a902ac9794f53640b09c8738,5.05548693044239,6.50196927412799,5.66022995261622,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
ee3b3d32ecb53363fff8f5447a9505c4b34a475e96b6bd98c5127a7271dbe78e,5.05548693044239,6.5407446372148,6.49682103494436,0.0,14.8332777023315,1.0,40844871549486.3,10220663739617.5,561.860900878906,325.213623046875,105078.8984375,0.993355691432953,0.993355453014374
500e2c5148bca843e70cc3808f6b48c640261edc0a4975a0e0bb9bcc4cdbb6d3,5.05548693044239,5.97835439261266,6.4374646073142,0.0,15.8302879333496,1.0,40741882962614.0,9114890541336.15,552.147033691406,341.911956787109,105079.0234375,0.993355691432953,0.993355453014374
df7d037d61dcf4d5a45b151138f9cf7fff573aa0ef8b7eafde10eb75ef286788,5.05548693044239,6.92131702234109,5.25932433063206,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
73cc912cea4e3f0d4c7fcf5c111bcb4cabb00961defba9cac6001917f706e48d,5.05548693044239,7.95918347360139,5.00454783335557,0.0,14.3214588165283,2.14590460879309e-14,36603239273009.7,10880051319327.0,588.354431152344,367.432891845703,106447.078125,0.993355691432953,0.993355453014374
27bec5aa747085c1a1e39ef10e700859bbbec2031ea790c5c3591472750c677e,5.05548693044239,7.29723648620739,5.31121366148717,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
a5a2d8341271931b4218ba203e75ece60a0e5aa3ff2c1ff5fc299c8e0db34578,5.05548693044239,7.94786264165897,5.00626027282508,0.0,15.7727870941162,1.0,34304210146974.8,9176099351457.37,551.057067871094,341.421203613281,105079.140625,0.993355691432953,0.993355453014374
288401dcc13ab31cf2385ef710dcef1138242e030885443bd1b3df715369a02b,5.05548693044239,5.68785031544173,5.05548693044239,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
a23fec0682af72996bb54b742f8b0f45294d9094e7fb91b05736f124848238ed,5.05548693044239,6.86743938152617,5.49332011755267,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
90a5273b926d3ef674e36567858bd08f0dfc46655286be73af17d4962d96f5c4,5.05548693044239,6.74911706729571,5.49332011755267,0.0,8.72991180419922,1.30539720336444e-14,81357773064831.5,26845442185000.3,858.882995605469,617.623718261719,105077.890625,0.993355691432953,0.993355453014374
6dab55fd7d121a9cd27e7b126c484cd742c9ff1899e9323551e9ead0c3f15012,5.05548693044239,8.12780500276982,8.08646868959758,0.0,8.97677421569824,-1.33926166529896e-14,71849025993215.9,25500576858870.9,829.513977050781,1409.62756347656,104088.234375,0.993355691432953,0.993355453014374
f14d7ae68224d4e391711c529a0cbcec5ca325c2a9d0bb551635af11725a0d36,5.05548693044239,6.7103164666368,6.58834443413224,0.0,9.09070205688477,1.0,89492517458214.7,24868725109551.4,843.348205566406,603.511535644531,103099.125,0.993355691432953,0.993355453014374
157ab5b9e4ef90c447f7da314998c9e5e5903a70e5a0b45a04d5e123e9d8c75d,5.25044552732222,7.1185197709169,5.3591100860832,0.00185909902211279,1.0,1.0,4.45503256660698e+17,1.75921600636479e+15,26487784.0,174.411071777344,114.135269165039,1.0,0.0
837f80a7bf422877887bc3568563bd6b9025e403dfb288b546727d6e4f4624fd,5.25236213390808,7.21173512446478,5.27935394054593,0.000294915080303326,1.0,1.0,4.46337356678436e+17,1.75921600636479e+15,26526148.0,173.348022460938,113.014701843262,1.0,0.0
84b0720b80fe05616f69c27d46bd1e1780d76404c9f0a371218055084ca3f971,5.34672734402073,9.09749289440502,5.29138194001365,0.00272881868295372,1.0,1.0,4.45584471886792e+17,1.75921600636479e+15,26481394.0,172.76042175293,113.576957702637,1.0,0.0
039e647d1252f612a844d13a97ed8c444c1eef789c97ad9b48aaedc751ab5070,5.34672734402073,7.29146529583888,5.39892067007777,0.00272881868295372,1.0,1.0,4.45584471886792e+17,1.75921600636479e+15,26481394.0,172.76042175293,113.576957702637,1.0,0.0
33ecef50fcf34220e290576f7ea7feb17826090f52ee096babcc8ce53b351092,5.36739519738871,6.11293796278485,5.70929743996395,0.000822311267256737,1.0,1.0,4.46248320331413e+17,1.75921600636479e+15,26528404.0,174.415161132813,113.223197937012,1.0,0.0
efc2b3ff3341b1d8a7bcfb49748c0cdad838692af3af010a1b636e06b51d1e69,5.38362019586927,5.10906628041272,5.27033128273268,0.0040387399494648,1.0,1.0,4.44853778501942e+17,1.75921600636479e+15,26457606.0,175.247756958008,116.257919311523,1.0,0.0
9c53c364eefd43dd72cd1ed6ff18493c57e71890b58de78274b1ca5b1f9f4487,5.40698736513447,6.17675355014542,5.59733914610763,0.00072600255953148,1.0,1.0,4.46430344183027e+17,1.75921600636479e+15,26524120.0,172.806716918945,112.766227722168,1.0,0.0
4b1eca1e34a4df1ca6f4da6039f72ab54de5d07b9ead55fa3d94b334ce638979,5.55116731489779,7.35867099041581,5.80518342180586,0.00115314230788499,1.0,1.0,4.45513323982173e+17,1.75921600636479e+15,26495504.0,175.54621887207,113.997978210449,1.0,0.0
830fe7d18f4699d92f600784d386e20628e9e9f9d97d371c2047201e52c7d1c4,5.55773996951533,6.57201492995917,6.11408277336558,0.000490371196065098,1.0,1.0,4.45533539837117e+17,1.75921600636479e+15,26491846.0,174.758728027344,114.695472717285,1.0,0.0
dc8572bf4dc9e33edbc7b29e799d3cbeef5e115b3fd03c302935107612d9d363,5.57908759864178,5.7947448035128,5.82297165981029,0.000659315322991461,1.0,1.0,4.45567855380773e+17,1.75921600636479e+15,26478058.0,172.881423950195,114.282806396484,1.0,0.0
aeb1c10d48b14ea2b1a56bd84f4313d04c2d1953266c5bac1f11494f5dd5c529,5.59453991550034,6.45929135224153,5.48853924166617,0.00105961936060339,1.0,1.0,4.45457628920796e+17,1.75921600636479e+15,26484114.0,174.277984619141,114.230613708496,1.0,0.0
156c3ab9ffaf1f46d517a77b69e117e5aa4da7221bce4367405f30ae9e184645,5.62848332556533,7.22101482423276,5.99509028494111,0.00255418824963272,1.0,1.0,4.46260444442598e+17,1.75921600636479e+15,26516740.0,172.757415771484,113.340324401855,1.0,0.0
e4be3d1e7dc29b96aac4038c2a3c8337be8559d00201417d77ecb3300ec16cba,5.63589383557513,6.62265240556665,5.95252871001316,0.0028791343793273,1.0,1.0,4.44208440941428e+17,1.75921600636479e+15,26422458.0,175.924209594727,116.851387023926,1.0,0.0
18d737839eb865df884fcd1ed963036b036b4e2ea01f7269b3063a8bb89f909e,5.64711236227914,7.17286990954929,5.67345822785545,0.000445977959316224,1.0,1.0,4.45450538482566e+17,1.75921600636479e+15,26488200.0,174.867568969727,115.000663757324,1.0,0.0
ffe51a4853e1f2663b78ca67377a180ec9c6e64717d9822f272831392fa9c42f,5.66328782277735,7.77130749170098,5.67859463661392,0.00132830941583961,1.0,1.0,4.4666449080868e+17,1.75921600636479e+15,26541168.0,172.985336303711,113.466773986816,1.0,0.0
48e58c306813a012ddfc50bc369e0ce11318b69f1adbec5a801f66804ef3e11e,5.68042750331205,7.19881353894622,6.41145043246912,0.00113378453534096,1.0,1.0,4.4543051207399e+17,1.75921600636479e+15,26484568.0,174.573394775391,114.647827148438,1.0,0.0
09cb5b4855f7316b431fa8d1fd897d40bd2499e52a39b19e59352b3f3a776e18,5.68212304262717,7.02321322025207,5.77073288748116,0.00099038821645081,1.0,1.0,4.45771204625222e+17,1.75921600636479e+15,26500658.0,174.104278564453,114.462158203125,1.0,0.0
70ee91cf0805123fbecf653ca8b5e25a5a842cc24bb3f40a4bb55ab832a474e1,5.68829340066431,7.01519341314706,5.74939958367838,0.000647089211270213,1.0,1.0,4.46318466898559e+17,1.75921600636479e+15,26529416.0,174.048904418945,115.420944213867,1.0,0.0
900831d2f9ff871c1a801c04e375567c9a7156616662ea25668086109cdf41c1,5.69088709594791,7.40128520434646,5.69869696836862,0.00198150402866304,1.0,1.0,4.45609369585102e+17,1.75921600636479e+15,26484002.0,172.995742797852,113.37345123291,1.0,0.0
caf27b6bf34b3c2f7a20e9a26af9fd96b57df122204b56e5a933d4799057379e,5.69568576631781,7.05231748790838,5.85302107407196,0.00152853433974087,1.0,1.0,4.45613320741997e+17,1.75921600636479e+15,26484446.0,173.025695800781,114.26155090332,1.0,0.0
a4be68e4dc35e7d89ed964588d747fdead8bde48616cfef765ddd2e87d70bbee,5.69903392815346,6.92055501142866,5.95328615409089,0.0014344765804708,1.0,1.0,4.43395422777974e+17,1.75921600636479e+15,26387180.0,176.520706176758,117.360870361328,1.0,0.0
124934f5f2ba7de3ed2936fa931f7030898dabc0a9e98922f9390ff52b2a9599,5.6995584947343,7.88018608535453,5.76473300620394,0.0017988458275795,1.0,1.0,4.45625336587753e+17,1.75921600636479e+15,26486784.0,173.184280395508,113.597015380859,1.0,0.0
a621513e4da7f649cd91f9b3b87a492481ee268da001d89fb480bc2c23b9a1d6,5.70544286848795,7.46150137647301,5.85672705635109,0.00039379988447763,1.0,1.0,4.46691770039492e+17,1.75921600636479e+15,26532728.0,171.601547241211,113.443458557129,1.0,0.0
dd20f7c2cce366fbd7bc68245d115a46b7e8ba6c80ce116a16cb6cb2f5270099,5.71508632757576,8.04574179454449,5.71479659743566,0.000217534194234759,1.0,1.0,4.45267702767218e+17,1.75921600636479e+15,26476374.0,174.612106323242,114.41675567627,1.0,0.0
a33796c85f7a30e970571997ae4312a6fcfc1974ed723a99a943d7a44acf5f1d,5.71764734480085,7.01395694781408,5.47529707168252,0.000270201155217364,1.0,1.0,4.45537680434476e+17,1.75921600636479e+15,26490624.0,174.762557983398,114.450988769531,1.0,0.0
4ddaf0c5992accaabbb7d6adea7f6a0c5e3dcf8572ab73d2e8e67a9c124a4676,5.7264116764517,6.52394748517209,5.87748686616217,0.000699968833941966,1.0,1.0,4.44544343389141e+17,1.75921600636479e+15,26441086.0,175.732864379883,116.106468200684,1.0,0.0
0021ae3365c85a49932c3a230a43718527ed9a0747800ebe47e681bc5362426b,5.72699023994154,6.62618459000325,5.76848047836334,0.00217821844853461,1.0,1.0,4.42983365842749e+17,1.75921600636479e+15,26366792.0,176.901779174805,118.082481384277,1.0,0.0
9512a301331a82df8f683898366500df2571a4f0cd54dfada4bcfa469f161a80,5.72890355032126,7.23256485556082,5.72804210083156,0.000211921724257991,1.0,1.0,4.45595892343677e+17,1.75921600636479e+15,26491248.0,174.164428710938,113.767364501953,1.0,0.0
c6d707f391646749ee8990ff266b9af00887d6f859d87835356dda8dc7cf2037,5.74839280461784,6.85398415901231,5.65071626799075,0.00129789474885911,1.0,1.0,4.45601007205715e+17,1.75921600636479e+15,26482708.0,172.808288574219,114.477981567383,1.0,0.0
f6515991508ab2ef8e869bf066602a71a0f8e08903e1fe7951d54c35799ca732,5.74839280461784,6.90001435468226,5.64442471959926,0.00129789474885911,1.0,1.0,4.45601007205715e+17,1.75921600636479e+15,26482708.0,172.808288574219,114.477981567383,1.0,0.0
6e34bfc3012d3f579947727da4d41dcbba02edcc53ef0f2339644b814faf9882,5.76422708646885,7.57416404143616,5.64060667767791,0.000424207362812012,1.0,1.0,4.45629585430378e+17,1.75921600636479e+15,26489964.0,173.654815673828,114.386497497559,1.0,0.0
68af50643d0cc7dafbf281b6531b3fc2a734ba6319ee3bfa21073ab5dde83248,5.78477514886685,6.64788583627296,5.67588582046375,0.00117311649955809,1.0,1.0,4.43554253869629e+17,1.75921600636479e+15,26392750.0,176.15837097168,115.7724609375,1.0,0.0
4f69407fda9d4dd2b7f599e117b32d8168e7f6bc201444b5946de2e59897d978,5.78705060543408,5.78649205806623,4.97888211768164,0.000160460462211631,1.0,1.0,4.45582875186717e+17,1.75921600636479e+15,26480078.0,172.795593261719,113.548759460449,1.0,0.0
b7582ffd4b0a953b9d85d688b95213ae4b289350f1cb09fef7b144ab9a27363f,5.81496601300959,7.17695832247982,5.81783167637834,0.00257748505100608,1.0,1.0,4.45113066396706e+17,1.75921600636479e+15,26471274.0,175.08073425293,114.229644775391,1.0,0.0
c80b754eca023f875a8f7e8d61a0414c5f860fc09fd72314b7e5cedca93c829e,5.81941294404192,6.97248710765982,6.18209392783925,0.0010250648483634,1.0,1.0,4.45491349061626e+17,1.75921600636479e+15,26488930.0,174.747344970703,115.163688659668,1.0,0.0
81c7695910cb2431d0cc67a26d90d69c7e912922741d5058511b25acea048bb1,5.83804066720909,6.83048670817732,5.17749775387461,0.00274171400815248,1.0,1.0,3.349834839999e+17,1.75921600636479e+15,25882580.0,570.608642578125,11646.7900390625,0.999997973442078,0.0
e3371917a139de511b0304524059ddfe7d3fd47e25102f3106977622fd127549,5.85963907424082,6.55247447535559,5.26276033932103,0.000610164890531451,1.0,1.0,4.44187359086828e+17,1.75921600636479e+15,26421500.0,175.32600402832,116.185417175293,1.0,0.0
18053fac87e9eb5b76bb9d517f04126a89815eaa0e879f9fb93e99039d721fb3,5.88052611114437,8.05283838707506,6.17137264826251,0.000545360031537712,1.0,1.0,4.45051011593665e+17,1.75921600636479e+15,26459698.0,174.218048095703,114.674270629883,1.0,0.0
9330ed12737fa1ae30ce32ea1a2db49c6f8e80fd811ca4d6f8d760ae81d3ac0d,5.88489649094832,7.24666118008811,5.91773125455074,0.00178429717198014,1.0,1.0,4.44942571278686e+17,1.75921600636479e+15,26459108.0,174.657775878906,115.521926879883,1.0,0.0
35e036efc807ccbe00496844be79d5f6bb7d5f5d5b36b0606e77b244a01565cc,5.89931713151182,7.25755434882417,5.83920031310801,0.00164778076577932,1.0,1.0,4.4557107583123e+17,1.75921600636479e+15,26490238.0,174.157424926758,114.496307373047,1.0,0.0
8b16ec3f0471fcbd2b7ce989ac441cefb2c08bf2725d44ff6c0396deaf0fc35b,5.8995584947343,7.05114351109741,6.00873214173441,0.000260575761785731,1.0,1.0,4.45448779410118e+17,1.75921600636479e+15,26483718.0,174.497207641602,114.703758239746,1.0,0.0
470bf193dd38e5288b1914e3166efdfe5804601b1b4baac84e76d58f9eae2904,5.91223537764056,8.31435897578043,5.89421352804882,0.00222815969027579,1.0,1.0,4.46671581251483e+17,1.75921600636479e+15,26530714.0,172.488403320313,112.085357666016,1.0,0.0
31f6b9b4444597d0b0bff4a53ce02f1785dac18c7e410e4b6badbbdedd7ca931,5.94569131639255,7.16720254585044,5.47328273803757,0.000947283988352865,1.0,1.0,4.45631128011451e+17,1.75921600636479e+15,26484250.0,172.79328918457,112.85489654541,1.0,0.0
78c57a5279ccdfc08373769c77d788eb9441ae7dc94d2f5fe730c928632fa0b6,5.97118482236805,7.41167237289977,5.91363556237907,0.00481069181114435,1.0,1.0,4.45684333307331e+17,1.75921600636479e+15,26493176.0,173.674575805664,114.100120544434,1.0,0.0
7024e88f99445a5b9ea63a8c88b427991941a139accbd733661d2fcce7891db0,5.97928802430324,6.5206667892845,5.33353080106889,0.000961925485171378,1.0,1.0,4.45645173545368e+17,1.75921600636479e+15,26499290.0,174.907821655273,113.500999450684,1.0,0.0
d6201f2fab9dac0e72d0fadabeeb174dcbbfe61e68dc7a4deb5230253cd2f242,5.98691830731744,6.52820201082768,6.02887493826177,0.00117543572559953,1.0,1.0,4.4546637017168e+17,1.75921600636479e+15,26490032.0,175.072677612305,114.752410888672,1.0,0.0
0a1352c1d1d96a79a2363f013749741cf2783374c5daf2f6f3771372b38144b4,5.9909245392858,6.67842306005146,6.2922288156104,0.000415741640608758,1.0,1.0,4.48267956826215e+17,1.75921600636479e+15,26615848.0,171.068984985352,110.573127746582,1.0,0.0
d7f4c226b0dae95ac441a86d8278dff940569375f450bfff3341c174305146a8,5.99439976620055,7.3754398428372,5.24138003944038,0.000421262491727248,1.0,1.0,4.4611901467817e+17,1.75921600636479e+15,26511560.0,172.884094238281,112.566688537598,1.0,0.0
308179d63c4f8a5fefc795406114b41170feb4503c0d4e1b4a8f9097f6a52b52,6.0,7.52099181065824,6.0,0.0,4.29179906845093,-6.42787935034518e-15,180326428806682.0,103188015657026.0,1749.93041992188,6190.80517578125,106175.4140625,0.993355691432953,0.993355453014374
e200db9557d08554a15f248c852a59cbb6c26e54c897ae1797300cad7ff71657,6.0,8.15651669013127,6.0,0.0,4.29179906845093,-6.42787935034518e-15,180326428806682.0,103188015657026.0,1749.93041992188,6190.80517578125,106175.4140625,0.993355691432953,0.993355453014374
5fd28b3cef7ccb9cb6f407354db0b6a26f83e9595fd8f9810014c50d7104a03e,6.0,6.87595719952791,6.0,0.0,4.26557588577271,-6.38767196688844e-15,198472662987134.0,104402606724702.0,1777.01428222656,3378.3291015625,106450.09375,0.993355810642242,0.993355453014374
493d7acefdbde15e2f90a294a743f64aa2a21eeb99cfa9908798da39a572e432,6.0,7.15431733866451,6.0,0.0,4.29179906845093,-6.42787935034518e-15,180326428806682.0,103188015657026.0,1749.93041992188,6190.80517578125,106175.4140625,0.993355691432953,0.993355453014374
aa7ff995231fbff860b35835239775207ad154dd13adc0faad0d12e6c29463b3,6.0,7.43821936458425,6.0,0.0,4.26557588577271,-6.38767196688844e-15,198472662987134.0,104402606724702.0,1777.01428222656,3378.3291015625,106450.09375,0.993355810642242,0.993355453014374
e85fed8863ab700ef86fefb304414fc96b3918e521b32560d4088e9b396c7283,6.0,7.88780232510177,6.0,0.0,4.29179906845093,-6.42787935034518e-15,180326428806682.0,103188015657026.0,1749.93041992188,6190.80517578125,106175.4140625,0.993355691432953,0.993355453014374
1ef2e4616cf3f97e4fa8ce7712c78340b9e5a847f99c680d499c1ecfa4fe1d26,6.0,5.34413218622524,6.0,0.0,4.27853775024414,6.40594966734077e-15,177083817707955.0,103801950415798.0,1762.16052246094,3587.05517578125,106312.75,0.993355810642242,0.993355453014374
91a8039011c1ec3ce068d60c0d9d1a6e441fa88d1b974d555f1bda788697b09b,6.0,6.58461662665778,6.0,0.0,4.29179906845093,-6.42787935034518e-15,180326428806682.0,103188015657026.0,1749.93041992188,6190.80517578125,106175.4140625,0.993355691432953,0.993355453014374
f4e660bf95c3597441cfb3397beaee785fe9f26a969e8f8f209461873db6b678,6.0,6.55749095249081,6.0,0.0,4.28439569473267,1.28323763561814e-14,184077324289462.0,103530143782376.0,1758.57104492188,4836.541015625,106244.078125,0.993355691432953,0.993355453014374
c395bfb02da48d2aa6c921e9a1d5bd886c52d7e100b5df56784460cfa4f52d04,6.0,7.02416443738561,6.0,0.0,4.29179906845093,-6.42787935034518e-15,180326428806682.0,103188015657026.0,1749.93041992188,6190.80517578125,106175.4140625,0.993355691432953,0.993355453014374
54e56941ff7111855f02d408533cd95fa1833d48aca3b2db1184bc91e8b30722,6.0,6.9373086967636,6.0,0.0,4.28832340240479,1.0,176684384111754.0,103341031669307.0,1753.2890625,5702.98583984375,106209.7421875,0.993355691432953,0.993355453014374
0f50956007555ca963336ee21040624774070999494cf9b3b26341f0d703b7b9,6.0,7.90826371632414,6.0,0.0,4.29179906845093,-6.42787935034518e-15,180326428806682.0,103188015657026.0,1749.93041992188,6190.80517578125,106175.4140625,0.993355691432953,0.993355453014374
c41b0a2793bc2c7ad54e7835ea12a81f42db6247964f106b11227d271d1413f5,6.0,7.79404560719181,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
d5cd6428ab949394086cc35aa693eab833e937fc14f8e3fd5eed28091e2cea9f,6.0,7.67242228639205,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
a4af889022a766e0c5e33b77848413c50e817d5009693decd12973cb8c1c7364,6.0,7.40030542845544,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
636b14b6111718bb3a4509f82085f5b97b0b23ca69b7e2cc8942a46ebf391dcf,6.0,6.88596567232382,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
fa8143750a166983298ab5360b8984b66529a5ef91936917be87ab070eb782f1,6.0,7.32642794543294,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
c812400c3d1c879877101b0aeb476b38be3d54135a2a1c2b656d8aa0ac03ba87,6.0,6.70322579595078,6.0,0.0,4.35573863983154,1.0,166885479876730.0,100272369288481.0,1702.93054199219,2748.93725585938,105089.2265625,0.993355691432953,0.993355453014374
2ff1a8b2e66a16935f6a2a3185a26fbd24ad850dc0d8820679698ad40ac4ffe9,6.0,5.43968873876667,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
b773c8d2b19a52f2f87c02b98a9d1448eaa0f722e41eb6ba1acc7be537ecf88d,6.0,7.18931685096089,6.0,0.0,4.57125949859619,6.85279723998357e-15,235450224289888.0,91401658348934.8,1613.38391113281,3130.15893554688,103634.1640625,0.993355691432953,0.993355453014374
edbbe64a7f3edffebf313e01b27d19b7d0c024cca3dca1969336efde289ed0a3,6.0,7.52606579689386,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
21f79248f45cbedb56a11de4b17eae249da3df01cea54cc7b966411cafa7867e,6.0,7.29604804722828,6.0,0.0,4.42709732055664,1.0,187915838311540.0,97191627218950.8,1682.69909667969,2232.85229492188,105074.1640625,0.993355691432953,0.993355453014374
be0843cff727b6e25a8f2909ac397b2ddd4f20da01710b08502da073f4d726af,6.0,7.65056157082109,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
c563bc6522e708ff71ed0c97dd07f4488492501377283913df0be0c5b437dfec,6.0,7.51090518156186,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
b9da7ec7cf2293a4103672c30614f188d627a5385d29bc8dd208710b1c0e0d9a,6.0,8.3571261116123,6.0,0.0,4.40869331359863,-1.32215015980841e-14,183228255303415.0,97958017548950.4,1697.56628417969,2100.37719726563,105077.7265625,0.993355691432953,0.993355453014374
