run_dir,idx,label,ic_seed,K,target_initial_mass,dx_weighted_target_mass,klass,n_mid,n_fin,late_slope,er_fin,er_max,core_fin,diagnostic_label,compactness_max,core_radius_min,high_k_fraction_max,selection_slug,selection_reason,param_D,param_eta,param_rho_vac,param_omega0,param_a_coupling,param_s,param_f,param_a
CORE_SAT_HUNT_20260624_102149,16,rand,20260619,3,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,0.6578,0.1351,0.7307,1.0273,0.3925,0.8463,0.0151,0.2696
CORE_SAT_HUNT_20260624_102149,17,rand,20260619,3,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,0.0011190837855994977,5.504331268378195,5.504331268378195,0.0,,,,,,,4.7121,0.0535,0.6185,0.431,1.0316,0.4148,-0.0907,0.4013
CORE_SAT_HUNT_20260624_102149,18,rand,20260619,3,1000.0,9.042245370370372,NEAR_SATURATED_BOUND_STATE,2,2,0.0003381232037457098,2.4929917865690485,2.4929917865690485,0.7652901982212756,,,,,,,3.7966,-0.0046,1.3392,0.0801,1.6713,-0.2628,-0.3651,0.3874
CORE_SAT_HUNT_20260624_102149,19,rand,20260619,3,1000.0,9.042245370370372,SPIN_DOWN_REJECT,0,0,-3.0463840641381937e-05,0.00603048409141559,0.9775106871145001,0.0,,,,,,,2.5465,0.1186,1.9421,0.7852,0.3442,-0.7727,-0.2728,0.2723
CORE_SAT_HUNT_20260624_102149,20,rand,20260619,3,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,4.1698,0.1351,0.1088,0.1524,3.3319,-0.6765,-0.2401,0.4947
CORE_SAT_HUNT_20260624_102149,21,rand,20260619,3,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,0.3185,0.1275,0.0949,1.7965,2.3725,0.7185,0.0354,0.3666
CORE_SAT_HUNT_20260624_102149,22,rand,20260619,3,1000.0,9.042245370370372,NEAR_SATURATED_BOUND_STATE,2,2,0.000226063298143193,1.8602972191170801,1.8602972191170801,0.7796114318584765,,,,,,,1.9358,-0.0095,0.4171,0.0618,1.3387,-0.0036,-0.4374,0.2803
CORE_SAT_HUNT_20260624_102149,23,rand,20260619,3,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,3.6315,0.0453,0.4399,0.1967,3.5886,0.4339,0.0903,0.4456
CORE_SAT_HUNT_20260624_102149,24,rand,20260619,4,1000.0,9.042245370370372,SPIN_DOWN_REJECT,0,0,-0.00012489736627261384,0.2301215933144118,0.9845670702286958,0.0,,,,,,,4.5847,0.0357,0.476,1.5411,3.2902,-0.3276,0.2478,0.2151
CORE_SAT_HUNT_20260624_102149,25,rand,20260619,4,1000.0,9.042245370370372,TRUE_SATURATED_BOUND_STATE,3,3,-9.375569830295352e-06,0.9400289653319572,0.9868970307775459,0.8107427238584736,,,,,,,2.8861,0.0663,1.5523,0.6541,3.9815,-0.6166,0.1484,0.4728
CORE_SAT_HUNT_20260624_102149,26,rand,20260619,4,1000.0,9.042245370370372,SPIN_DOWN_REJECT,2,2,-9.681268694580283e-05,0.39395757407270227,0.9862877111863809,0.22347738069701267,,,,,,,2.8891,0.0405,1.2143,0.2693,1.9369,-0.7098,-0.3974,0.3209
CORE_SAT_HUNT_20260624_102149,27,rand,20260619,4,1000.0,9.042245370370372,TRUE_SATURATED_BOUND_STATE,3,2,1.621524347461673e-05,0.8942467077641019,0.9867800908187463,2.355902736110253,,,,,,,4.894,0.0854,1.4922,0.8073,2.5562,-0.6036,0.3037,0.4947
CORE_SAT_HUNT_20260624_102149,28,rand,20260619,4,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,0.009461732157624872,27.162746687409022,27.162746687409022,0.0,,,,,,,2.5129,0.143,1.2867,1.4353,2.7576,0.8063,-0.28,0.3954
CORE_SAT_HUNT_20260624_102149,29,rand,20260619,4,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,0.005788153114701481,18.01200441306144,18.01200441306144,0.0,,,,,,,3.2507,-0.0076,0.6972,1.5149,1.7809,0.4821,-0.1835,0.3436
CORE_SAT_HUNT_20260624_102149,30,rand,20260619,4,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,0.07330699143676496,188.77167754741535,188.77167754741535,0.0,,,,,,,3.5236,0.0316,1.5358,1.8442,2.3997,0.7859,-0.2009,0.435
CORE_SAT_HUNT_20260624_102149,31,rand,20260619,4,1000.0,9.042245370370372,NEAR_SATURATED_BOUND_STATE,2,2,0.00015862172704137107,1.6125731065427271,1.6125731065427271,0.47405615060251644,,,,,,,0.1263,0.0089,0.5416,0.6704,3.6821,-0.975,-0.0481,0.4348
CORE_SAT_HUNT_20260624_102149,32,rand,20260619,6,1000.0,9.042245370370372,SPIN_DOWN_REJECT,0,0,-0.00015754174403422044,0.19387874297530408,0.9906897855188529,0.0,,,,,,,3.6201,0.0597,1.3871,0.9716,1.9495,-0.325,0.1255,0.3158
CORE_SAT_HUNT_20260624_102149,33,rand,20260619,6,1000.0,9.042245370370372,NEAR_SATURATED_BOUND_STATE,5,4,0.000150733009223005,1.6445375868552565,1.6445375868552565,0.5259380930765442,INCONCLUSIVE_FAILURE_TRACE,30.192429941560288,14.437051174891744,0.009012010443838299,best_k6_near_threshold_near_candidate,Best K=6 near-threshold NEAR case; 4-node distributed candidate close to the TRUE band.,0.5405,0.025,1.8819,0.4033,3.1001,-0.5226,-0.423,0.4041
CORE_SAT_HUNT_20260624_102149,34,rand,20260619,6,1000.0,9.042245370370372,TRUE_SATURATED_BOUND_STATE,5,4,8.774666850143044e-05,0.9385744003409894,0.9906463102760752,1.6565078690920092,,,,,,,2.4793,0.0948,1.6947,1.5954,2.3827,-0.1985,-0.0183,0.4605
CORE_SAT_HUNT_20260624_102149,35,rand,20260619,6,1000.0,9.042245370370372,LATE_BLOWUP_REJECT,0,0,0.01764455159797388,46.24855797237391,46.24855797237391,0.0,,,,,,,1.6429,0.1112,1.3843,1.3101,0.7999,0.8171,-0.2596,0.238
CORE_SAT_HUNT_20260624_102149,36,rand,20260619,6,1000.0,9.042245370370372,SPIN_DOWN_REJECT,0,0,-4.731477915119195e-05,0.010046671929629086,0.9899351316608664,0.0,,,,,,,0.8961,0.1222,1.7495,0.5101,3.7872,-0.824,0.0883,0.3133
CORE_SAT_HUNT_20260624_102149,37,rand,20260619,6,1000.0,9.042245370370372,SPIN_DOWN_REJECT,0,0,-0.0001228871193919172,0.2525144871266008,0.9899299020050984,0.0,,,,,,,1.4389,0.0583,0.2294,0.1067,1.8186,-0.5295,-0.4999,0.4318
CORE_SAT_HUNT_20260624_102149,38,rand,20260619,6,1000.0,9.042245370370372,SPIN_DOWN_REJECT,0,0,-9.013697946884017e-05,0.07514952574691341,0.9900680583624759,0.0,,,,,,,1.4801,0.0528,0.2011,1.1763,0.158,-0.676,-0.1883,0.2053
CORE_SAT_HUNT_20260624_102149,39,rand,20260619,6,1000.0,9.042245370370372,SPIN_DOWN_REJECT,0,0,-5.672505008036932e-05,0.012061532922464707,0.9902267527298595,0.0,,,,,,,3.7816,0.1105,0.9914,1.4103,3.6089,0.2202,0.0261,0.2183
CORE_SAT_HUNT_20260624_104037,0,rand,20260619,1,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,4.6502,0.0984,0.2906,0.8025,3.9369,-0.4355,0.4486,0.2799
CORE_SAT_HUNT_20260624_104037,1,rand,20260619,1,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,2.4146,0.0416,0.2658,1.198,0.1119,0.6439,0.2332,0.4006
CORE_SAT_HUNT_20260624_104037,2,rand,20260619,1,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,0.010893075023105376,30.426875068541023,30.426875068541023,0.0,,,,,,,4.7617,0.1471,1.3586,1.4398,0.6044,0.97,-0.388,0.3935
CORE_SAT_HUNT_20260624_104037,3,rand,20260619,1,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,4.449,0.1136,0.9557,1.0003,3.6862,0.4609,-0.1931,0.3247
CORE_SAT_HUNT_20260624_104037,4,rand,20260619,1,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,3.3827,-0.0031,0.3385,1.7092,1.6545,-0.6062,-0.0102,0.3739
CORE_SAT_HUNT_20260624_104037,5,rand,20260619,1,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,0.0023940085909777307,8.711710929010762,8.711710929010762,0.0,,,,,,,1.7337,0.1189,1.912,1.0162,3.3099,0.2847,-0.0924,0.3083
CORE_SAT_HUNT_20260624_104037,6,rand,20260619,1,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.3389,0.0236,0.2243,0.9751,1.7381,-0.8983,0.3993,0.3247
CORE_SAT_HUNT_20260624_104037,7,rand,20260619,1,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-3.503578116052683e-05,0.15025297424573278,0.8719768377527203,0.0,,,,,,,1.0274,0.0358,0.7309,1.1828,1.6726,-0.987,-0.4856,0.3455
CORE_SAT_HUNT_20260624_104037,8,rand,20260619,2,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.3913,0.1417,0.8556,1.0556,2.1688,0.8277,0.4352,0.3049
CORE_SAT_HUNT_20260624_104037,9,rand,20260619,2,1200.0,10.850694444444446,TRANSIENT_GROWER_REJECT,1,2,0.0005703226956757788,2.705212055705133,2.705212055705133,1.4568602989214354,,,,,,,2.9313,0.0022,0.2748,1.3235,1.3484,0.7715,-0.1253,0.3825
CORE_SAT_HUNT_20260624_104037,10,rand,20260619,2,1200.0,10.850694444444446,TRUE_SATURATED_BOUND_STATE,1,1,-5.94304216552488e-06,0.8312853846082174,0.9755591073589428,0.8953700828788774,,,,,,,0.1227,0.0944,1.0499,0.3503,1.3435,-0.0994,-0.2822,0.3811
CORE_SAT_HUNT_20260624_104037,11,rand,20260619,2,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.5328,0.0924,1.6819,0.0393,3.5145,0.9756,0.3115,0.3137
CORE_SAT_HUNT_20260624_104037,12,rand,20260619,2,1200.0,10.850694444444446,TRANSIENT_GROWER_REJECT,1,1,0.00041031843245570396,2.708537035599931,2.708537035599931,1.446705152444518,,,,,,,0.9418,-0.0019,0.8044,0.3331,2.0403,-0.7214,0.2929,0.4625
CORE_SAT_HUNT_20260624_104037,13,rand,20260619,2,1200.0,10.850694444444446,TRUE_SATURATED_BOUND_STATE,1,1,-3.8958936287142986e-05,0.587552805696076,0.9715211975487347,0.5450315804130722,,,,,,,1.2976,0.0576,0.9926,1.7952,3.7466,-0.4704,-0.3442,0.4349
CORE_SAT_HUNT_20260624_104037,14,rand,20260619,2,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-3.6057316649755506e-05,0.004488262180956179,0.975115050684649,0.0,,,,,,,3.7422,0.1368,0.9801,1.9729,0.8226,-0.5291,0.2037,0.4107
CORE_SAT_HUNT_20260624_104037,15,rand,20260619,2,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.9315,0.1472,1.8687,1.4434,1.741,-0.9269,0.4729,0.4763
CORE_SAT_HUNT_20260624_104037,16,rand,20260619,3,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,0.6578,0.1351,0.7307,1.0273,0.3925,0.8463,0.0151,0.2696
CORE_SAT_HUNT_20260624_104037,17,rand,20260619,3,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,0.0011191463016378357,5.663823569466791,5.663823569466791,0.0,,,,,,,4.7121,0.0535,0.6185,0.431,1.0316,0.4148,-0.0907,0.4013
CORE_SAT_HUNT_20260624_104037,18,rand,20260619,3,1200.0,10.850694444444446,NEAR_SATURATED_BOUND_STATE,2,2,0.0002876425638025968,2.249845537829313,2.249845537829313,0.770632775829994,,,,,,,3.7966,-0.0046,1.3392,0.0801,1.6713,-0.2628,-0.3651,0.3874
CORE_SAT_HUNT_20260624_104037,19,rand,20260619,3,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-2.929081806143867e-05,0.00582849033546272,0.9765092033542793,0.0,,,,,,,2.5465,0.1186,1.9421,0.7852,0.3442,-0.7727,-0.2728,0.2723
CORE_SAT_HUNT_20260624_104037,20,rand,20260619,3,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,4.1698,0.1351,0.1088,0.1524,3.3319,-0.6765,-0.2401,0.4947
CORE_SAT_HUNT_20260624_104037,21,rand,20260619,3,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,0.3185,0.1275,0.0949,1.7965,2.3725,0.7185,0.0354,0.3666
CORE_SAT_HUNT_20260624_104037,22,rand,20260619,3,1200.0,10.850694444444446,NEAR_SATURATED_BOUND_STATE,2,2,0.00019322330606181846,1.6913084508200165,1.6913084508200165,0.7883954952420849,,,,,,,1.9358,-0.0095,0.4171,0.0618,1.3387,-0.0036,-0.4374,0.2803
CORE_SAT_HUNT_20260624_104037,23,rand,20260619,3,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,3.6315,0.0453,0.4399,0.1967,3.5886,0.4339,0.0903,0.4456
CORE_SAT_HUNT_20260624_104037,24,rand,20260619,4,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-0.00011900162431160795,0.23566598829916033,0.9804799515860553,0.0,,,,,,,4.5847,0.0357,0.476,1.5411,3.2902,-0.3276,0.2478,0.2151
CORE_SAT_HUNT_20260624_104037,25,rand,20260619,4,1200.0,10.850694444444446,TRUE_SATURATED_BOUND_STATE,2,2,-3.591646088610943e-07,0.9816355009648625,0.9869011347303536,0.8206410584171867,,,,,,,2.8861,0.0663,1.5523,0.6541,3.9815,-0.6166,0.1484,0.4728
CORE_SAT_HUNT_20260624_104037,26,rand,20260619,4,1200.0,10.850694444444446,SPIN_DOWN_REJECT,2,2,-8.957436175618617e-05,0.38174616924231086,0.9859107697979304,0.22505772468469512,,,,,,,2.8891,0.0405,1.2143,0.2693,1.9369,-0.7098,-0.3974,0.3209
CORE_SAT_HUNT_20260624_104037,27,rand,20260619,4,1200.0,10.850694444444446,NEAR_SATURATED_BOUND_STATE,3,3,0.00015859578241101562,1.4209016629680284,1.4209016629680284,3.0627252246545793,,,,,,,4.894,0.0854,1.4922,0.8073,2.5562,-0.6036,0.3037,0.4947
CORE_SAT_HUNT_20260624_104037,28,rand,20260619,4,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,0.009029746887081875,26.630216309168112,26.630216309168112,0.0,,,,,,,2.5129,0.143,1.2867,1.4353,2.7576,0.8063,-0.28,0.3954
CORE_SAT_HUNT_20260624_104037,29,rand,20260619,4,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,0.005315497866752539,16.785542463903955,16.785542463903955,0.0,,,,,,,3.2507,-0.0076,0.6972,1.5149,1.7809,0.4821,-0.1835,0.3436
CORE_SAT_HUNT_20260624_104037,30,rand,20260619,4,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,0.06453619349913019,169.1421369354227,169.1421369354227,0.0,,,,,,,3.5236,0.0316,1.5358,1.8442,2.3997,0.7859,-0.2009,0.435
CORE_SAT_HUNT_20260624_104037,31,rand,20260619,4,1200.0,10.850694444444446,TRUE_SATURATED_BOUND_STATE,2,2,0.00013490255978941022,1.4746738045527177,1.4746738045527177,0.47485145289180536,,,,,,,0.1263,0.0089,0.5416,0.6704,3.6821,-0.975,-0.0481,0.4348
CORE_SAT_HUNT_20260624_104037,32,rand,20260619,6,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-0.0001553682107714768,0.2727194940839133,0.9907388077382047,0.0,,,,,,,3.6201,0.0597,1.3871,0.9716,1.9495,-0.325,0.1255,0.3158
CORE_SAT_HUNT_20260624_104037,33,rand,20260619,6,1200.0,10.850694444444446,TRUE_SATURATED_BOUND_STATE,4,4,0.0001367243803400998,1.5889754716471882,1.5889754716471882,0.5170496802022657,,,,,,,0.5405,0.025,1.8819,0.4033,3.1001,-0.5226,-0.423,0.4041
CORE_SAT_HUNT_20260624_104037,34,rand,20260619,6,1200.0,10.850694444444446,TRANSIENT_GROWER_REJECT,5,5,0.0003705977386871296,1.8935337038377338,1.8935337038377338,1.7569783037301314,,,,,,,2.4793,0.0948,1.6947,1.5954,2.3827,-0.1985,-0.0183,0.4605
CORE_SAT_HUNT_20260624_104037,35,rand,20260619,6,1200.0,10.850694444444446,LATE_BLOWUP_REJECT,0,0,0.018334274312015664,50.46647524441358,50.46647524441358,0.0,,,,,,,1.6429,0.1112,1.3843,1.3101,0.7999,0.8171,-0.2596,0.238
CORE_SAT_HUNT_20260624_104037,36,rand,20260619,6,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-4.81651906662631e-05,0.010329117624662553,0.9898777496402893,0.0,,,,,,,0.8961,0.1222,1.7495,0.5101,3.7872,-0.824,0.0883,0.3133
CORE_SAT_HUNT_20260624_104037,37,rand,20260619,6,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-0.00011583387213329265,0.259402677477682,0.9889909282511076,0.0,,,,,,,1.4389,0.0583,0.2294,0.1067,1.8186,-0.5295,-0.4999,0.4318
CORE_SAT_HUNT_20260624_104037,38,rand,20260619,6,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-8.868462361844785e-05,0.07455883685821475,0.9899550680318244,0.0,,,,,,,1.4801,0.0528,0.2011,1.1763,0.158,-0.676,-0.1883,0.2053
CORE_SAT_HUNT_20260624_104037,39,rand,20260619,6,1200.0,10.850694444444446,SPIN_DOWN_REJECT,0,0,-9.981287925548629e-05,0.02074060551108498,0.9903493262926456,0.0,,,,,,,3.7816,0.1105,0.9914,1.4103,3.6089,0.2202,0.0261,0.2183
CORE_SAT_HUNT_20260624_111044,0,rand,20260619,1,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,4.6502,0.0984,0.2906,0.8025,3.9369,-0.4355,0.4486,0.2799
CORE_SAT_HUNT_20260624_111044,1,rand,20260619,1,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,2.4146,0.0416,0.2658,1.198,0.1119,0.6439,0.2332,0.4006
CORE_SAT_HUNT_20260624_111044,2,rand,20260619,1,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,0.008735560799955492,24.701455188349257,24.701455188349257,0.0,,,,,,,4.7617,0.1471,1.3586,1.4398,0.6044,0.97,-0.388,0.3935
CORE_SAT_HUNT_20260624_111044,3,rand,20260619,1,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,4.449,0.1136,0.9557,1.0003,3.6862,0.4609,-0.1931,0.3247
CORE_SAT_HUNT_20260624_111044,4,rand,20260619,1,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,3.3827,-0.0031,0.3385,1.7092,1.6545,-0.6062,-0.0102,0.3739
CORE_SAT_HUNT_20260624_111044,5,rand,20260619,1,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.7337,0.1189,1.912,1.0162,3.3099,0.2847,-0.0924,0.3083
CORE_SAT_HUNT_20260624_111044,6,rand,20260619,1,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.3389,0.0236,0.2243,0.9751,1.7381,-0.8983,0.3993,0.3247
CORE_SAT_HUNT_20260624_111044,7,rand,20260619,1,1600.0,14.467592592592595,SPIN_DOWN_REJECT,0,0,-2.910350149583802e-05,0.12650294076108515,0.7949191938415908,0.0,,,,,,,1.0274,0.0358,0.7309,1.1828,1.6726,-0.987,-0.4856,0.3455
CORE_SAT_HUNT_20260624_111044,8,rand,20260619,2,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.3913,0.1417,0.8556,1.0556,2.1688,0.8277,0.4352,0.3049
CORE_SAT_HUNT_20260624_111044,9,rand,20260619,2,1600.0,14.467592592592595,TRANSIENT_GROWER_REJECT,1,2,0.00048305050226385665,2.3459711675408133,2.3459711675408133,1.5208299637688862,,,,,,,2.9313,0.0022,0.2748,1.3235,1.3484,0.7715,-0.1253,0.3825
CORE_SAT_HUNT_20260624_111044,10,rand,20260619,2,1600.0,14.467592592592595,TRUE_SATURATED_BOUND_STATE,1,1,-8.600622228048761e-06,0.7699606087219619,0.973168316660672,0.9924252839576373,,,,,,,0.1227,0.0944,1.0499,0.3503,1.3435,-0.0994,-0.2822,0.3811
CORE_SAT_HUNT_20260624_111044,11,rand,20260619,2,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.5328,0.0924,1.6819,0.0393,3.5145,0.9756,0.3115,0.3137
CORE_SAT_HUNT_20260624_111044,12,rand,20260619,2,1600.0,14.467592592592595,NEAR_SATURATED_BOUND_STATE,1,1,0.00032713463180927805,2.28561074991971,2.28561074991971,1.505944861200118,,,,,,,0.9418,-0.0019,0.8044,0.3331,2.0403,-0.7214,0.2929,0.4625
CORE_SAT_HUNT_20260624_111044,13,rand,20260619,2,1600.0,14.467592592592595,TRUE_SATURATED_BOUND_STATE,1,1,-3.211926795379375e-05,0.5288016306386785,0.9450122272573326,0.5435771415181306,,,,,,,1.2976,0.0576,0.9926,1.7952,3.7466,-0.4704,-0.3442,0.4349
CORE_SAT_HUNT_20260624_111044,14,rand,20260619,2,1600.0,14.467592592592595,SPIN_DOWN_REJECT,0,0,-3.899747515119415e-05,0.005007832483173443,0.9750353844095421,0.0,,,,,,,3.7422,0.1368,0.9801,1.9729,0.8226,-0.5291,0.2037,0.4107
CORE_SAT_HUNT_20260624_111044,15,rand,20260619,2,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,1.9315,0.1472,1.8687,1.4434,1.741,-0.9269,0.4729,0.4763
CORE_SAT_HUNT_20260624_111044,16,rand,20260619,3,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,0.6578,0.1351,0.7307,1.0273,0.3925,0.8463,0.0151,0.2696
CORE_SAT_HUNT_20260624_111044,17,rand,20260619,3,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,0.0010509213026795156,5.529470828538964,5.529470828538964,0.0,,,,,,,4.7121,0.0535,0.6185,0.431,1.0316,0.4148,-0.0907,0.4013
CORE_SAT_HUNT_20260624_111044,18,rand,20260619,3,1600.0,14.467592592592595,NEAR_SATURATED_BOUND_STATE,2,2,0.0002255010129216205,1.8983461898322544,1.8983461898322544,0.7731577658436293,,,,,,,3.7966,-0.0046,1.3392,0.0801,1.6713,-0.2628,-0.3651,0.3874
CORE_SAT_HUNT_20260624_111044,19,rand,20260619,3,1600.0,14.467592592592595,SPIN_DOWN_REJECT,0,0,-2.7031651700607476e-05,0.00542670121201476,0.9736752036058763,0.0,,,,,,,2.5465,0.1186,1.9421,0.7852,0.3442,-0.7727,-0.2728,0.2723
CORE_SAT_HUNT_20260624_111044,20,rand,20260619,3,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,4.1698,0.1351,0.1088,0.1524,3.3319,-0.6765,-0.2401,0.4947
CORE_SAT_HUNT_20260624_111044,21,rand,20260619,3,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,0.3185,0.1275,0.0949,1.7965,2.3725,0.7185,0.0354,0.3666
CORE_SAT_HUNT_20260624_111044,22,rand,20260619,3,1600.0,14.467592592592595,NEAR_SATURATED_BOUND_STATE,2,2,0.00015057661909870587,1.439173279095247,1.439173279095247,0.7981838532017362,,,,,,,1.9358,-0.0095,0.4171,0.0618,1.3387,-0.0036,-0.4374,0.2803
CORE_SAT_HUNT_20260624_111044,23,rand,20260619,3,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,nan,nan,nan,0.0,,,,,,,3.6315,0.0453,0.4399,0.1967,3.5886,0.4339,0.0903,0.4456
CORE_SAT_HUNT_20260624_111044,24,rand,20260619,4,1600.0,14.467592592592595,SPIN_DOWN_REJECT,0,0,-0.00010683458740648526,0.2371305459513556,0.9497854950159217,0.0,,,,,,,4.5847,0.0357,0.476,1.5411,3.2902,-0.3276,0.2478,0.2151
CORE_SAT_HUNT_20260624_111044,25,rand,20260619,4,1600.0,14.467592592592595,TRUE_SATURATED_BOUND_STATE,2,2,9.60897357871508e-06,0.99150690349415,0.99150690349415,0.823631145963236,,,,,,,2.8861,0.0663,1.5523,0.6541,3.9815,-0.6166,0.1484,0.4728
CORE_SAT_HUNT_20260624_111044,26,rand,20260619,4,1600.0,14.467592592592595,SPIN_DOWN_REJECT,2,2,-7.818360930742997e-05,0.35311941691971427,0.9847330592959017,0.22743133861145085,,,,,,,2.8891,0.0405,1.2143,0.2693,1.9369,-0.7098,-0.3974,0.3209
CORE_SAT_HUNT_20260624_111044,27,rand,20260619,4,1600.0,14.467592592592595,NEAR_SATURATED_BOUND_STATE,3,2,0.0002865662680292956,2.089200030175874,2.089200030175874,3.7007670720706254,,,,,,,4.894,0.0854,1.4922,0.8073,2.5562,-0.6036,0.3037,0.4947
CORE_SAT_HUNT_20260624_111044,28,rand,20260619,4,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,0.008156101063260557,24.79641340522993,24.79641340522993,0.0,,,,,,,2.5129,0.143,1.2867,1.4353,2.7576,0.8063,-0.28,0.3954
CORE_SAT_HUNT_20260624_111044,29,rand,20260619,4,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,0.004553286689358651,14.659030977019533,14.659030977019533,0.0,,,,,,,3.2507,-0.0076,0.6972,1.5149,1.7809,0.4821,-0.1835,0.3436
CORE_SAT_HUNT_20260624_111044,30,rand,20260619,4,1600.0,14.467592592592595,LATE_BLOWUP_REJECT,0,0,0.05209336259377388,139.41433629453894,139.41433629453894,0.0,,,,,,,3.5236,0.0316,1.5358,1.8442,2.3997,0.7859,-0.2009,0.435
CORE_SAT_HUNT_20260624_111044,31,rand,20260619,4,1600.0,14.467592592592595,TRUE_SATURATED_BOUND_STATE,2,2,0.00010464236449381685,1.2643401868210202,1.2643401868210202,0.4441797978061084,,,,,,,0.1263,0.0089,0.5416,0.6704,3.6821,-0.975,-0.0481,0.4348
CORE_SAT_HUNT_20260624_111044,32,rand,20260619,6,1600.0,14.467592592592595,SPIN_DOWN_REJECT,5,5,-0.0001258227281775238,0.4580857691683602,0.990811034040503,0.8750272386647269,,,,,,,3.6201,0.0597,1.3871,0.9716,1.9495,-0.325,0.1255,0.3158
CORE_SAT_HUNT_20260624_111044,33,rand,20260619,6,1600.0,14.467592592592595,TRUE_SATURATED_BOUND_STATE,4,4,0.00011447644356739923,1.4612834042107894,1.4612834042107894,0.554987587062302,,,,,,,0.5405,0.025,1.8819,0.4033,3.1001,-0.5226,-0.423,0.4041
